transaction_id,customer_id,amount,payment_method,transaction_date,status,failure_reason,checkout_time_seconds,previous_transactions,previous_successes,previous_failures,customer_lifetime_value,previous_success_rate
TXN000224,C1598,253.98,UPI,2026-01-06 07:23:25.220522,Abandoned,Checkout Abandoned,742,29,19,10,8336.28,0.6551724137931034
TXN000225,C1977,20286.02,Debit Card,2026-01-06 07:57:41.746174,Success,,665,14,9,5,131903.34,0.6428571428571429
TXN000226,C1013,23714.4,UPI,2026-01-06 08:31:58.271827,Failed,Bank Timeout,31,7,6,1,132307.71,0.8571428571428571
TXN000227,C0646,2374.01,UPI,2026-01-06 09:06:14.797479,Success,,713,22,11,11,54055.75,0.5
TXN000228,C0796,4120.05,UPI,2026-01-06 09:40:31.323132,Failed,Bank Timeout,116,28,27,1,127902.52,0.9642857142857143
TXN000229,C1052,24022.58,Debit Card,2026-01-06 10:14:47.848784,Success,,335,19,15,4,102548.5,0.7894736842105263
TXN000230,C1644,13484.75,Net Banking,2026-01-06 10:49:04.374437,Success,,741,1,0,1,142107.2,0.0
TXN000231,C1580,453.5,UPI,2026-01-06 11:23:20.900090,Success,,435,11,11,0,116853.94,1.0
TXN000232,C1364,6515.04,Credit Card,2026-01-06 11:57:37.425742,Success,,248,29,7,22,24048.31,0.2413793103448276
TXN000233,C1822,11303.6,UPI,2026-01-06 12:31:53.951395,Success,,350,28,24,4,91868.85,0.8571428571428571
TXN000234,C1982,17353.43,Credit Card,2026-01-06 13:06:10.477047,Success,,739,23,8,15,69834.45,0.34782608695652173
TXN000235,C1355,18355.69,UPI,2026-01-06 13:40:27.002700,Success,,48,12,8,4,12685.1,0.6666666666666666
TXN000236,C1664,24886.0,Credit Card,2026-01-06 14:14:43.528352,Failed,Network Error,766,30,19,11,4350.79,0.6333333333333333
TXN000237,C1530,7259.03,Credit Card,2026-01-06 14:49:00.054005,Success,,671,29,15,14,66889.92,0.5172413793103449
TXN000238,C1372,13501.68,Net Banking,2026-01-06 15:23:16.579657,Failed,Bank Timeout,39,7,4,3,28605.36,0.5714285714285714
TXN000239,C1497,13379.76,UPI,2026-01-06 15:57:33.105310,Success,,423,15,15,0,17112.33,1.0
TXN000240,C1255,10200.57,Debit Card,2026-01-06 16:31:49.630963,Success,,170,25,22,3,82166.43,0.88
TXN000241,C0190,4312.13,Credit Card,2026-01-06 17:06:06.156615,Success,,625,14,9,5,118277.69,0.6428571428571429
TXN000242,C1249,24438.67,Wallet,2026-01-06 17:40:22.682268,Success,,679,26,13,13,105389.76,0.5
TXN000243,C1409,21347.6,UPI,2026-01-06 18:14:39.207920,Success,,318,15,3,12,124730.69,0.2
TXN000244,C1401,12508.49,UPI,2026-01-06 18:48:55.733573,Success,,423,24,20,4,39769.52,0.8333333333333334
TXN000245,C1307,15120.81,Net Banking,2026-01-06 19:23:12.259225,Success,,143,22,18,4,119698.54,0.8181818181818182
TXN000246,C1982,5758.8,UPI,2026-01-06 19:57:28.784878,Success,,575,23,8,15,69834.45,0.34782608695652173
TXN000247,C0633,13640.3,UPI,2026-01-06 20:31:45.310531,Success,,344,20,3,17,32839.06,0.15
TXN000248,C0628,17404.76,UPI,2026-01-06 21:06:01.836183,Failed,Card Declined,45,21,13,8,106622.51,0.6190476190476191
TXN000249,C0973,12927.66,Net Banking,2026-01-06 21:40:18.361836,Failed,Card Declined,840,9,4,5,48175.64,0.4444444444444444
TXN000250,C1769,24758.1,UPI,2026-01-06 22:14:34.887488,Failed,Technical Error,652,26,16,10,121102.94,0.6153846153846154
TXN000251,C1283,15322.41,Net Banking,2026-01-06 22:48:51.413141,Abandoned,Checkout Abandoned,834,25,19,6,39869.96,0.76
TXN000252,C1383,9337.25,Credit Card,2026-01-06 23:23:07.938793,Success,,89,15,10,5,88229.97,0.6666666666666666
TXN000253,C0710,19326.59,UPI,2026-01-06 23:57:24.464446,Success,,793,8,3,5,1428.09,0.375
TXN000254,C1480,4344.52,UPI,2026-01-07 00:31:40.990099,Failed,Card Declined,446,20,2,18,47140.56,0.1
TXN000255,C1435,9674.44,UPI,2026-01-07 01:05:57.515751,Success,,129,22,3,19,31469.86,0.13636363636363635
TXN000256,C0649,8739.28,Credit Card,2026-01-07 01:40:14.041404,Failed,Bank Timeout,143,14,14,0,22517.17,1.0
TXN000257,C0318,10852.0,Debit Card,2026-01-07 02:14:30.567056,Success,,414,25,15,10,89081.65,0.6
TXN000258,C1701,19566.32,Credit Card,2026-01-07 02:48:47.092709,Success,,726,6,6,0,108463.97,1.0
TXN000259,C1249,12155.91,UPI,2026-01-07 03:23:03.618361,Success,,274,26,13,13,105389.76,0.5
TXN000260,C1843,19870.96,Debit Card,2026-01-07 03:57:20.144014,Abandoned,Checkout Abandoned,242,16,11,5,122805.77,0.6875
TXN000261,C1258,14454.57,Net Banking,2026-01-07 04:31:36.669666,Failed,Network Error,456,12,9,3,112920.12,0.75
TXN000262,C0684,8617.53,Debit Card,2026-01-07 05:05:53.195319,Failed,Technical Error,436,25,9,16,116420.19,0.36
TXN000263,C0664,20268.47,Net Banking,2026-01-07 05:40:09.720972,Success,,37,0,0,0,5378.3,0.0
TXN000264,C1999,6033.41,UPI,2026-01-07 06:14:26.246624,Success,,310,30,29,1,40048.92,0.9666666666666667
TXN000265,C1851,5687.14,Net Banking,2026-01-07 06:48:42.772277,Success,,579,8,1,7,78366.22,0.125
TXN000266,C1398,12662.12,UPI,2026-01-07 07:22:59.297929,Failed,Bank Timeout,38,4,1,3,37661.03,0.25
TXN000267,C1696,6595.15,UPI,2026-01-07 07:57:15.823582,Success,,872,11,5,6,98136.63,0.45454545454545453
TXN000268,C1632,326.27,Net Banking,2026-01-07 08:31:32.349234,Success,,386,25,14,11,37044.07,0.56
TXN000269,C1496,16242.61,Wallet,2026-01-07 09:05:48.874887,Success,,322,15,6,9,72433.63,0.4
TXN000270,C1257,12826.24,Debit Card,2026-01-07 09:40:05.400540,Success,,42,18,14,4,28523.81,0.7777777777777778
TXN000271,C1716,11193.39,UPI,2026-01-07 10:14:21.926192,Success,,463,4,0,4,102873.66,0.0
TXN000272,C1137,24177.52,UPI,2026-01-07 10:48:38.451845,Success,,629,19,11,8,116878.03,0.5789473684210527
TXN000273,C1854,14322.86,Credit Card,2026-01-07 11:22:54.977497,Success,,510,15,8,7,116654.28,0.5333333333333333
TXN000274,C1521,21599.45,Net Banking,2026-01-07 11:57:11.503150,Failed,Network Error,281,14,12,2,35240.52,0.8571428571428571
TXN000275,C0442,3572.31,UPI,2026-01-07 12:31:28.028802,Success,,510,8,4,4,112789.71,0.5
TXN000276,C0564,14273.24,Net Banking,2026-01-07 13:05:44.554455,Success,,866,10,3,7,65942.36,0.3
TXN000277,C1292,21712.69,UPI,2026-01-07 13:40:01.080108,Success,,712,29,16,13,55499.02,0.5517241379310345
TXN000278,C1534,14619.33,Net Banking,2026-01-07 14:14:17.605760,Abandoned,Checkout Abandoned,602,8,4,4,146432.09,0.5
TXN000279,C1831,17978.55,Wallet,2026-01-07 14:48:34.131413,Success,,91,6,1,5,12235.05,0.16666666666666666
TXN000280,C1410,9363.88,UPI,2026-01-07 15:22:50.657065,Success,,617,30,20,10,95903.21,0.6666666666666666
TXN000281,C1411,2401.99,UPI,2026-01-07 15:57:07.182718,Success,,155,20,6,14,106886.54,0.3
TXN000282,C1137,11501.72,Net Banking,2026-01-07 16:31:23.708370,Success,,578,19,11,8,116878.03,0.5789473684210527
TXN000283,C1637,9922.54,Credit Card,2026-01-07 17:05:40.234023,Abandoned,Checkout Abandoned,739,23,23,0,11154.24,1.0
TXN000284,C1649,21689.8,Debit Card,2026-01-07 17:39:56.759675,Failed,Bank Timeout,763,29,21,8,59517.53,0.7241379310344828
TXN000285,C0952,6175.48,Credit Card,2026-01-07 18:14:13.285328,Success,,293,8,8,0,10917.55,1.0
TXN000286,C1105,24171.68,UPI,2026-01-07 18:48:29.810981,Success,,689,12,6,6,98994.34,0.5
TXN000287,C0699,23957.64,Net Banking,2026-01-07 19:22:46.336633,Success,,145,20,15,5,121123.91,0.75
TXN000288,C0113,6266.03,UPI,2026-01-07 19:57:02.862286,Success,,662,8,4,4,63130.6,0.5
TXN000289,C0002,8766.49,Wallet,2026-01-07 20:31:19.387938,Success,,181,21,10,11,126534.24,0.47619047619047616
TXN000290,C0642,22399.34,UPI,2026-01-07 21:05:35.913591,Success,,898,7,1,6,4187.42,0.14285714285714285
TXN000291,C0220,24168.89,Debit Card,2026-01-07 21:39:52.439243,Success,,568,7,2,5,66950.83,0.2857142857142857
TXN000292,C1590,11141.63,UPI,2026-01-07 22:14:08.964896,Abandoned,Checkout Abandoned,19,26,3,23,124177.27,0.11538461538461539
TXN000293,C0855,8092.83,UPI,2026-01-07 22:48:25.490549,Success,,306,24,19,5,132500.77,0.7916666666666666
TXN000294,C1760,13199.74,UPI,2026-01-07 23:22:42.016201,Success,,716,10,0,10,82128.18,0.0
TXN000295,C1249,17225.45,Debit Card,2026-01-07 23:56:58.541854,Success,,339,26,13,13,105389.76,0.5
TXN000296,C0385,6909.52,Credit Card,2026-01-08 00:31:15.067506,Success,,442,2,0,2,81646.0,0.0
TXN000297,C1427,18438.18,Net Banking,2026-01-08 01:05:31.593159,Failed,Technical Error,457,13,0,13,78084.71,0.0
TXN000298,C1662,1386.27,UPI,2026-01-08 01:39:48.118811,Success,,24,26,22,4,91609.2,0.8461538461538461
TXN000299,C1154,1327.43,Debit Card,2026-01-08 02:14:04.644464,Success,,225,10,5,5,100004.25,0.5
TXN000300,C1077,9718.56,Debit Card,2026-01-08 02:48:21.170117,Success,,710,6,0,6,149261.77,0.0
TXN000301,C1708,8901.48,UPI,2026-01-08 03:22:37.695769,Success,,262,28,0,28,113035.69,0.0
TXN000302,C0730,7959.27,UPI,2026-01-08 03:56:54.221422,Abandoned,Checkout Abandoned,339,6,2,4,136155.48,0.3333333333333333
TXN000303,C1696,12326.39,Credit Card,2026-01-08 04:31:10.747074,Success,,573,11,5,6,98136.63,0.45454545454545453
TXN000304,C1734,8086.27,UPI,2026-01-08 05:05:27.272727,Abandoned,Checkout Abandoned,439,5,3,2,1468.22,0.6
TXN000305,C1440,4887.22,UPI,2026-01-08 05:39:43.798379,Abandoned,Checkout Abandoned,68,27,21,6,39444.62,0.7777777777777778
TXN000306,C0247,7805.79,Debit Card,2026-01-08 06:14:00.324032,Abandoned,Checkout Abandoned,185,27,14,13,46244.31,0.5185185185185185
TXN000307,C0836,24375.12,UPI,2026-01-08 06:48:16.849684,Failed,Card Declined,383,18,15,3,116501.74,0.8333333333333334
TXN000308,C1463,10336.72,Debit Card,2026-01-08 07:22:33.375337,Success,,304,20,20,0,16672.07,1.0
TXN000309,C0203,11173.35,Wallet,2026-01-08 07:56:49.900990,Abandoned,Checkout Abandoned,647,17,10,7,92057.93,0.5882352941176471
TXN000310,C1208,14455.97,Credit Card,2026-01-08 08:31:06.426642,Success,,563,11,0,11,24411.28,0.0
TXN000311,C0123,24585.19,Credit Card,2026-01-08 09:05:22.952295,Success,,316,4,2,2,124800.35,0.5
TXN000312,C0401,6115.87,UPI,2026-01-08 09:39:39.477947,Success,,827,14,5,9,33419.56,0.35714285714285715
TXN000313,C0767,17063.92,Net Banking,2026-01-08 10:13:56.003600,Success,,357,19,19,0,10955.13,1.0
TXN000314,C0294,17928.02,UPI,2026-01-08 10:48:12.529252,Success,,370,6,1,5,72346.86,0.16666666666666666
TXN000315,C0280,15222.38,Credit Card,2026-01-08 11:22:29.054905,Success,,775,30,21,9,58728.68,0.7
TXN000316,C1861,2305.6,Wallet,2026-01-08 11:56:45.580558,Success,,75,6,2,4,101211.32,0.3333333333333333
TXN000317,C0884,16954.12,Credit Card,2026-01-08 12:31:02.106210,Success,,579,12,5,7,129217.48,0.4166666666666667
TXN000318,C1634,1695.96,Debit Card,2026-01-08 13:05:18.631863,Success,,648,14,1,13,113196.37,0.07142857142857142
TXN000319,C0198,14943.95,UPI,2026-01-08 13:39:35.157515,Failed,Technical Error,525,12,6,6,65860.82,0.5
TXN000320,C0982,18515.57,UPI,2026-01-08 14:13:51.683168,Success,,244,0,0,0,123047.0,0.0
TXN000321,C1931,5353.15,Debit Card,2026-01-08 14:48:08.208820,Success,,442,12,12,0,69745.88,1.0
TXN000322,C1535,21056.39,UPI,2026-01-08 15:22:24.734473,Success,,396,2,0,2,82384.48,0.0
TXN000323,C0752,855.81,Debit Card,2026-01-08 15:56:41.260126,Success,,41,11,6,5,134374.67,0.5454545454545454
TXN000324,C0144,21110.94,UPI,2026-01-08 16:30:57.785778,Success,,696,26,16,10,51083.89,0.6153846153846154
TXN000325,C0609,11562.19,Net Banking,2026-01-08 17:05:14.311431,Success,,583,8,4,4,47803.24,0.5
TXN000326,C1225,5517.94,UPI,2026-01-08 17:39:30.837083,Success,,235,21,16,5,137079.97,0.7619047619047619
TXN000327,C1148,3431.08,Credit Card,2026-01-08 18:13:47.362736,Success,,153,25,0,25,103794.66,0.0
TXN000328,C0187,23837.35,Credit Card,2026-01-08 18:48:03.888388,Success,,461,11,7,4,60005.57,0.6363636363636364
TXN000329,C1350,1909.37,Credit Card,2026-01-08 19:22:20.414041,Abandoned,Checkout Abandoned,27,3,1,2,87175.76,0.3333333333333333
TXN000330,C0464,5057.43,UPI,2026-01-08 19:56:36.939693,Success,,741,30,25,5,58941.28,0.8333333333333334
TXN000331,C1373,8760.78,Credit Card,2026-01-08 20:30:53.465346,Failed,Card Declined,755,9,0,9,130053.95,0.0
TXN000332,C1795,15543.85,UPI,2026-01-08 21:05:09.990999,Success,,399,3,0,3,91922.26,0.0
TXN000333,C0660,13665.55,UPI,2026-01-08 21:39:26.516651,Success,,756,14,3,11,106253.54,0.21428571428571427
TXN000334,C0764,3228.52,UPI,2026-01-08 22:13:43.042304,Abandoned,Checkout Abandoned,371,20,14,6,85200.59,0.7
TXN000335,C0955,7314.23,Credit Card,2026-01-08 22:47:59.567956,Failed,Technical Error,330,11,3,8,83459.64,0.2727272727272727
TXN000336,C1956,6044.92,UPI,2026-01-08 23:22:16.093609,Success,,601,24,24,0,126782.63,1.0
TXN000337,C0403,5417.22,Wallet,2026-01-08 23:56:32.619261,Success,,302,29,22,7,73269.54,0.7586206896551724
TXN000338,C1370,10337.49,Credit Card,2026-01-09 00:30:49.144914,Success,,82,7,1,6,17002.65,0.14285714285714285
TXN000339,C1987,17630.38,UPI,2026-01-09 01:05:05.670567,Success,,858,23,7,16,98887.36,0.30434782608695654
TXN000340,C1535,5514.58,Credit Card,2026-01-09 01:39:22.196219,Success,,109,2,0,2,82384.48,0.0
TXN000341,C0147,9230.3,Net Banking,2026-01-09 02:13:38.721872,Failed,Insufficient Balance,491,16,15,1,123203.89,0.9375
TXN000342,C1172,9833.84,UPI,2026-01-09 02:47:55.247524,Failed,Bank Timeout,265,12,11,1,116807.33,0.9166666666666666
TXN000343,C0864,24413.77,Debit Card,2026-01-09 03:22:11.773177,Success,,324,20,12,8,81360.63,0.6
TXN000344,C1735,23871.19,Credit Card,2026-01-09 03:56:28.298829,Failed,Bank Timeout,872,24,11,13,48222.96,0.4583333333333333
TXN000345,C1844,20023.43,UPI,2026-01-09 04:30:44.824482,Failed,Insufficient Balance,171,13,1,12,115869.71,0.07692307692307693
TXN000346,C0489,6117.31,Net Banking,2026-01-09 05:05:01.350135,Success,,302,9,7,2,61083.47,0.7777777777777778
TXN000347,C0929,1794.13,UPI,2026-01-09 05:39:17.875787,Success,,171,28,22,6,140152.79,0.7857142857142857
TXN000348,C1960,7990.91,UPI,2026-01-09 06:13:34.401440,Success,,878,26,18,8,40436.32,0.6923076923076923
TXN000349,C1664,6743.18,Net Banking,2026-01-09 06:47:50.927092,Failed,Card Declined,650,30,19,11,4350.79,0.6333333333333333
TXN000350,C0551,12697.55,Credit Card,2026-01-09 07:22:07.452745,Failed,Bank Timeout,318,25,16,9,40495.93,0.64
TXN000351,C0338,19465.42,Net Banking,2026-01-09 07:56:23.978397,Success,,774,29,10,19,10437.77,0.3448275862068966
TXN000352,C0872,21472.24,Credit Card,2026-01-09 08:30:40.504050,Success,,583,14,9,5,9316.04,0.6428571428571429
TXN000353,C0641,21137.12,Debit Card,2026-01-09 09:04:57.029702,Failed,Insufficient Balance,152,21,8,13,62601.34,0.38095238095238093
TXN000354,C1803,9055.92,Net Banking,2026-01-09 09:39:13.555355,Failed,Bank Timeout,232,5,0,5,79887.43,0.0
TXN000355,C1977,17212.14,UPI,2026-01-09 10:13:30.081008,Success,,316,14,9,5,131903.34,0.6428571428571429
TXN000356,C0473,7889.57,Debit Card,2026-01-09 10:47:46.606660,Success,,23,0,0,0,31225.65,0.0
TXN000357,C1970,1616.55,Credit Card,2026-01-09 11:22:03.132313,Failed,Network Error,885,21,9,12,129382.31,0.42857142857142855
TXN000358,C0151,17568.98,UPI,2026-01-09 11:56:19.657965,Success,,619,30,25,5,25761.34,0.8333333333333334
TXN000359,C1439,344.71,Credit Card,2026-01-09 12:30:36.183618,Success,,580,11,0,11,31312.79,0.0
TXN000360,C1322,10288.65,UPI,2026-01-09 13:04:52.709270,Failed,Card Declined,189,0,0,0,103455.3,0.0
TXN000361,C1635,8301.54,Debit Card,2026-01-09 13:39:09.234923,Success,,522,27,8,19,81694.58,0.2962962962962963
TXN000362,C0263,17365.1,Credit Card,2026-01-09 14:13:25.760576,Failed,Network Error,236,30,16,14,66888.25,0.5333333333333333
TXN000363,C1788,19179.51,Wallet,2026-01-09 14:47:42.286228,Success,,468,8,4,4,94364.31,0.5
TXN000364,C0144,7671.96,UPI,2026-01-09 15:21:58.811881,Success,,154,26,16,10,51083.89,0.6153846153846154
TXN000365,C0346,20309.51,Credit Card,2026-01-09 15:56:15.337533,Success,,833,16,3,13,67838.69,0.1875
TXN000366,C0624,7418.53,UPI,2026-01-09 16:30:31.863186,Success,,654,17,12,5,95453.87,0.7058823529411765
TXN000367,C1017,11213.53,Credit Card,2026-01-09 17:04:48.388838,Success,,666,4,0,4,39817.87,0.0
TXN000368,C1596,18202.76,Debit Card,2026-01-09 17:39:04.914491,Success,,795,18,17,1,58375.77,0.9444444444444444
TXN000369,C0881,17353.71,Debit Card,2026-01-09 18:13:21.440144,Success,,866,16,1,15,133448.92,0.0625
TXN000370,C0002,24685.47,Net Banking,2026-01-09 18:47:37.965796,Abandoned,Checkout Abandoned,832,21,10,11,126534.24,0.47619047619047616
TXN000371,C0897,5706.51,Net Banking,2026-01-09 19:21:54.491449,Success,,492,1,0,1,727.15,0.0
TXN000372,C1328,16591.72,UPI,2026-01-09 19:56:11.017101,Success,,568,14,3,11,83327.61,0.21428571428571427
TXN000373,C0254,15281.08,UPI,2026-01-09 20:30:27.542754,Success,,729,4,1,3,27018.51,0.25
TXN000374,C1676,22885.95,Debit Card,2026-01-09 21:04:44.068406,Success,,760,12,12,0,96759.78,1.0
TXN000375,C0453,3993.42,Credit Card,2026-01-09 21:39:00.594059,Success,,442,26,18,8,48858.24,0.6923076923076923
TXN000376,C1061,18819.77,UPI,2026-01-09 22:13:17.119711,Success,,251,20,2,18,6503.12,0.1
TXN000377,C1184,14249.89,Credit Card,2026-01-09 22:47:33.645364,Failed,Card Declined,625,9,6,3,64782.04,0.6666666666666666
TXN000378,C1015,6939.18,UPI,2026-01-09 23:21:50.171017,Success,,286,29,7,22,31473.06,0.2413793103448276
TXN000379,C0009,11913.43,UPI,2026-01-09 23:56:06.696669,Success,,678,1,0,1,47690.74,0.0
TXN000380,C1257,8411.04,Net Banking,2026-01-10 00:30:23.222322,Success,,197,18,14,4,28523.81,0.7777777777777778
TXN000381,C1123,14524.9,UPI,2026-01-10 01:04:39.747974,Success,,695,15,6,9,60376.94,0.4
TXN000382,C1683,22236.12,UPI,2026-01-10 01:38:56.273627,Success,,109,15,9,6,148861.45,0.6
TXN000383,C0816,14275.69,UPI,2026-01-10 02:13:12.799279,Failed,Insufficient Balance,531,6,0,6,54532.02,0.0
TXN000384,C0208,15829.89,Net Banking,2026-01-10 02:47:29.324932,Success,,93,18,11,7,29093.96,0.6111111111111112
TXN000385,C1155,13016.82,Wallet,2026-01-10 03:21:45.850585,Success,,62,19,5,14,106423.61,0.2631578947368421
TXN000386,C0404,1374.02,Debit Card,2026-01-10 03:56:02.376237,Success,,136,28,0,28,40383.17,0.0
TXN000387,C0152,5898.18,UPI,2026-01-10 04:30:18.901890,Abandoned,Checkout Abandoned,656,27,4,23,11484.64,0.14814814814814814
TXN000388,C0054,12350.84,Wallet,2026-01-10 05:04:35.427542,Success,,295,25,10,15,55729.59,0.4
TXN000389,C1144,7824.86,Debit Card,2026-01-10 05:38:51.953195,Success,,870,7,2,5,133611.44,0.2857142857142857
TXN000390,C1697,4625.91,Net Banking,2026-01-10 06:13:08.478847,Success,,64,13,13,0,28308.09,1.0
TXN000391,C1944,12652.91,Debit Card,2026-01-10 06:47:25.004500,Failed,Card Declined,765,26,21,5,105495.63,0.8076923076923077
TXN000392,C0628,8137.96,UPI,2026-01-10 07:21:41.530153,Success,,586,21,13,8,106622.51,0.6190476190476191
TXN000393,C0587,6526.88,Credit Card,2026-01-10 07:55:58.055805,Success,,30,7,7,0,66083.83,1.0
TXN000394,C1649,11653.24,UPI,2026-01-10 08:30:14.581458,Failed,Card Declined,784,29,21,8,59517.53,0.7241379310344828
TXN000395,C1992,3418.78,UPI,2026-01-10 09:04:31.107110,Success,,309,21,0,21,70683.89,0.0
TXN000396,C1444,23200.87,Debit Card,2026-01-10 09:38:47.632763,Success,,845,9,3,6,103949.37,0.3333333333333333
TXN000397,C1446,21705.78,Net Banking,2026-01-10 10:13:04.158415,Success,,368,12,11,1,30224.92,0.9166666666666666
TXN000398,C0104,17719.75,Debit Card,2026-01-10 10:47:20.684068,Success,,769,10,5,5,127696.77,0.5
TXN000399,C1876,2744.72,Credit Card,2026-01-10 11:21:37.209720,Success,,152,19,6,13,104943.5,0.3157894736842105
TXN000400,C0254,19419.34,UPI,2026-01-10 11:55:53.735373,Success,,619,4,1,3,27018.51,0.25
TXN000401,C1251,20218.14,UPI,2026-01-10 12:30:10.261026,Abandoned,Checkout Abandoned,11,22,18,4,2797.9,0.8181818181818182
TXN000402,C1136,19217.34,UPI,2026-01-10 13:04:26.786678,Success,,366,19,19,0,133171.88,1.0
TXN000403,C0510,2937.75,Credit Card,2026-01-10 13:38:43.312331,Success,,652,0,0,0,31751.36,0.0
TXN000404,C1497,16133.31,Credit Card,2026-01-10 14:12:59.837983,Failed,Insufficient Balance,697,15,15,0,17112.33,1.0
TXN000405,C0099,20874.69,UPI,2026-01-10 14:47:16.363636,Success,,461,26,5,21,111443.39,0.19230769230769232
TXN000406,C0153,14476.1,Wallet,2026-01-10 15:21:32.889288,Success,,56,29,4,25,110514.37,0.13793103448275862
TXN000407,C1885,16195.54,UPI,2026-01-10 15:55:49.414941,Success,,762,0,0,0,15218.65,0.0
TXN000408,C0914,11513.25,Net Banking,2026-01-10 16:30:05.940594,Success,,436,3,2,1,103252.94,0.6666666666666666
TXN000409,C1920,13264.81,Credit Card,2026-01-10 17:04:22.466246,Failed,Card Declined,877,14,5,9,11343.6,0.35714285714285715
TXN000410,C0878,955.98,UPI,2026-01-10 17:38:38.991899,Success,,548,4,0,4,43322.65,0.0
TXN000411,C0338,16010.18,Debit Card,2026-01-10 18:12:55.517551,Success,,557,29,10,19,10437.77,0.3448275862068966
TXN000412,C1730,2128.04,Debit Card,2026-01-10 18:47:12.043204,Failed,Bank Timeout,860,9,9,0,90512.0,1.0
TXN000413,C0822,10931.86,Credit Card,2026-01-10 19:21:28.568856,Success,,875,19,19,0,103427.83,1.0
TXN000414,C1187,7387.11,Credit Card,2026-01-10 19:55:45.094509,Success,,857,13,9,4,31953.7,0.6923076923076923
TXN000415,C1744,13681.16,UPI,2026-01-10 20:30:01.620162,Success,,701,25,21,4,21074.99,0.84
TXN000416,C0957,3422.07,Debit Card,2026-01-10 21:04:18.145814,Success,,497,2,2,0,7111.76,1.0
TXN000417,C1705,17321.92,Net Banking,2026-01-10 21:38:34.671467,Success,,572,15,15,0,64299.42,1.0
TXN000418,C0161,19895.79,UPI,2026-01-10 22:12:51.197119,Success,,351,12,6,6,17384.64,0.5
TXN000419,C1604,4167.53,UPI,2026-01-10 22:47:07.722772,Success,,681,8,8,0,120281.4,1.0
TXN000420,C0801,2697.4,Net Banking,2026-01-10 23:21:24.248424,Success,,779,14,13,1,125203.54,0.9285714285714286
TXN000421,C0398,3723.34,UPI,2026-01-10 23:55:40.774077,Success,,538,12,9,3,19638.81,0.75
TXN000422,C1301,21940.48,Debit Card,2026-01-11 00:29:57.299729,Success,,288,23,15,8,83166.47,0.6521739130434783
TXN000423,C0816,13251.91,Credit Card,2026-01-11 01:04:13.825382,Success,,181,6,0,6,54532.02,0.0
TXN000424,C1940,11734.8,Credit Card,2026-01-11 01:38:30.351035,Success,,311,12,10,2,80163.86,0.8333333333333334
TXN000425,C1528,2757.12,UPI,2026-01-11 02:12:46.876687,Success,,405,4,1,3,146412.69,0.25
TXN000426,C1920,16273.94,UPI,2026-01-11 02:47:03.402340,Success,,575,14,5,9,11343.6,0.35714285714285715
TXN000427,C1416,21713.19,UPI,2026-01-11 03:21:19.927992,Success,,534,21,4,17,130575.71,0.19047619047619047
